Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,S3_consistency_residual,S3_abs_residual,S3_consistency_z,Sensor_S1_missing,Sensor_S2_missing,Sensor_S3_missing,Sensor_S4_missing,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,S1_clean,S2_clean,S3_clean,S4_clean,S3_minus_S1,S3_minus_S2,S2_minus_S1,S3_to_S1_ratio,power_proxy,missing_count,imputed_count,negative_sensor_count,zero_sensor_count,sentinel_count,flag_negative_sensor,flag_sentinel,flag_s3_s1_inconsistency,input_support_score,attention_score,predicted_validity,validity_probability
TRN-0351,8.8242,109.9343,21.3625,17.1093,10.3528,12.9679,11.602,47.0632,43.8924,Valid,-0.1263978483446202,0.1263978483446202,-0.0758102523003878,0,0,0,0,0,0,0,10.3528,12.9679,11.602,47.0632,1.2492,-1.3659,2.6151,1.1206619265687288,206775.30602992233,0,0,0,0,0,0,0,0,0.24872420890119604,1.9383618344979956,Valid,0.09
TRN-0736,29.5104,28.1679,36.3961,51.5832,16.1474,13.8079,21.6011,49.2212,20.9866,Valid,-0.0062512442696309,0.0062512442696309,-0.004022155665159,0,0,0,0,0,0,0,16.1474,13.8079,21.6011,49.2212,5.453699999999998,7.793199999999999,-2.339500000000001,1.3377439477910078,40927.68883123711,0,0,0,0,0,0,0,0,0.31019042367114424,1.4236413083228705,Valid,0.01
TRN-0518,30.191,68.5258,29.2458,38.1312,11.105,17.2072,23.2016,42.7267,26.6751,Invalid,-0.4235652341554115,0.4235652341554115,-0.2533690037413225,0,0,0,0,0,0,0,11.105,17.2072,23.2016,42.7267,12.096599999999999,5.994399999999999,6.1022,2.089291229814291,179055.927121172,0,0,0,0,0,0,0,0,0.3822601067572843,1.528848790226754,Invalid,0.99
TRN-0097,24.0983,15.5749,32.5565,32.3226,12.5641,10.8077,5.4559,72.9077,17.5511,Invalid,-11.726946620308087,11.726946620308087,-7.007186487816954,0,0,0,0,0,0,0,12.5641,10.8077,5.4559,72.9077,-7.1082,-5.351800000000001,-1.7563999999999993,0.4342448450387652,7840.735825049226,0,0,0,0,0,0,0,1,0.3555578955148472,10.33607069678726,Invalid,0.99
TRN-0220,12.1699,57.0484,31.2917,52.7784,9.5998,10.3563,11.9747,50.9553,17.0452,Valid,0.2395077609498805,0.2395077609498805,0.1428198741325739,0,0,0,0,0,0,0,9.5998,10.3563,11.9747,50.9553,2.3749000000000002,1.6184000000000012,0.7564999999999991,1.2473892712459935,171768.35533640868,0,0,0,0,0,0,0,0,0.3592289257953398,1.6243620225418942,Valid,0.05
TRN-0713,11.9594,108.4812,34.5381,58.1279,12.1882,14.8651,14.0675,69.0032,47.8264,Valid,-0.2394070107235908,0.2394070107235908,-0.1433336977775839,0,0,0,0,0,0,0,12.1882,14.8651,14.0675,69.0032,1.8793000000000006,-0.7975999999999992,2.6769,1.1541891713385313,684059.052738885,0,0,0,0,0,0,0,0,0.2788100367778144,2.025713624221955,Valid,0.11
TRN-0890,27.1695,81.7422,25.519,26.4742,17.8631,17.0967,22.0936,62.1795,29.1343,Valid,-0.3177019258087235,0.3177019258087235,-0.1901152358281344,0,0,0,0,0,0,0,17.8631,17.0967,22.0936,62.1795,4.230499999999999,4.9969,-0.7664000000000009,1.2368283014547858,176894.9723009303,0,0,0,0,0,0,0,0,0.37136747682885535,1.5273802821704239,Valid,0.02
TRN-0531,20.7203,99.2481,31.085,54.7814,16.2072,17.0458,19.816,39.6731,41.019,Valid,0.3255629262592805,0.3255629262592805,0.1942381940322855,0,0,0,0,0,0,0,16.2072,17.0458,19.816,39.6731,3.6087999999999987,2.770199999999999,0.8385999999999996,1.2226657148269195,539606.9439302508,0,0,0,0,0,0,0,0,0.33542454751456446,1.5233890990031564,Valid,0.0
TRN-0369,24.5577,62.3376,30.1652,56.576,15.5392,14.881,19.6012,46.2767,24.6977,Valid,-0.5045269946356079,0.5045269946356079,-0.3017439930292676,0,0,0,0,0,0,0,15.5392,14.881,19.6012,46.2767,4.061999999999999,4.720199999999998,-0.658199999999999,1.261402606696222,219852.99932184577,0,0,0,0,0,0,0,0,0.3623656646469608,1.5770126637353459,Valid,0.0
TRN-0781,17.8894,74.0111,26.7258,14.7152,12.9996,13.5775,15.9195,62.4277,23.4299,Valid,0.083766735767627,0.083766735767627,0.0497639625491302,0,0,0,0,0,0,0,12.9996,13.5775,15.9195,62.4277,2.9199,2.3419999999999987,0.5779000000000014,1.2246136614867678,80604.61114361978,0,0,0,0,0,0,0,0,0.3908416036545938,1.3080807552399425,Valid,0.01
TRN-0928,25.7367,90.4034,33.5964,54.4149,17.8868,17.9832,22.3347,46.1552,36.6371,Valid,0.0633048576459742,0.0633048576459742,0.0375379050983623,0,0,0,0,0,0,0,17.8868,17.9832,22.3347,46.1552,4.447900000000001,4.3515000000000015,0.09639999999999915,1.2486687117490487,444720.7197403643,0,0,0,0,0,0,0,0,0.34549510791209453,1.4265476892741735,Valid,0.02
TRN-0194,15.343,109.4771,33.6951,57.5039,14.2222,16.389,16.6468,72.3277,50.4105,Valid,0.0815004277768522,0.0815004277768522,0.0484098340800027,0,0,0,0,0,0,0,14.2222,16.389,16.6468,72.3277,2.424599999999998,0.2577999999999996,2.1667999999999985,1.170479130880503,689197.7793217301,0,0,0,0,0,0,0,0,0.29312227972241006,2.742165274635183,Invalid,0.32
TRN-0743,16.6379,22.9675,37.3504,24.5539,9.2704,8.9039,12.3042,61.3833,15.879,Invalid,-0.3400148288530573,0.3400148288530573,-0.2034472883841881,0,0,0,0,0,0,0,9.2704,8.9039,12.3042,61.3833,3.0337999999999994,3.4002999999999997,-0.36650000000000027,1.3272552130919775,12952.330954556875,0,0,0,0,0,0,0,0,0.37695068840277274,3.409545911578643,Invalid,0.51
TRN-0294,31.8012,33.9683,33.232,36.4063,17.3683,15.0914,22.6319,49.1939,21.8126,Valid,-0.5356788063435829,0.5356788063435829,-0.3203573303472226,0,0,0,0,0,0,0,17.3683,15.0914,22.6319,49.1939,5.2636,7.5405000000000015,-2.2769000000000013,1.303057119547037,42007.241964046814,0,0,0,0,0,0,0,0,0.33665528048979393,1.6470467693676345,Valid,0.0
TRN-0304,23.6657,17.7618,19.2181,49.6166,12.9498,16.1247,17.0497,54.4657,17.0368,Invalid,-0.0056832167366032,0.0056832167366032,-0.00368275684697,0,0,0,0,0,0,0,12.9498,16.1247,17.0497,54.4657,4.099900000000002,0.9250000000000007,3.174900000000001,1.3165984674678626,15653.121339855385,0,0,0,0,0,0,0,0,0.2597351623580307,3.4442124321309087,Invalid,0.49
TRN-0382,14.1328,104.1859,27.4694,17.0621,12.7062,14.6844,14.7467,55.5636,41.6252,Valid,-0.109891042290064,0.109891042290064,-0.0659473668921257,0,0,0,0,0,0,0,12.7062,14.6844,14.7467,55.5636,2.0404999999999998,0.062300000000000466,1.9781999999999993,1.1605899792306282,185204.00687899214,0,0,0,0,0,0,0,0,0.3190174790452881,1.6679124088015496,Valid,0.06
TRN-0417,26.973,68.6493,28.7009,27.9014,17.2997,16.4962,21.6952,57.9395,25.9572,Valid,0.087360828969718,0.087360828969718,0.0519114482154474,0,0,0,0,0,0,0,17.2997,16.4962,21.6952,57.9395,4.395499999999998,5.198999999999998,-0.8034999999999997,1.2540788255988105,131491.66411161766,0,0,0,0,0,0,0,0,0.44481517372727,1.4422811007609075,Valid,0.07
TRN-0297,26.5298,89.9603,18.0,53.9437,18.1662,17.589,22.426,33.5126,31.7561,Valid,-0.3017425944466865,0.3017425944466865,-0.1805794688302052,0,0,0,0,0,0,0,18.1662,17.589,22.426,33.5126,4.2597999999999985,4.837,-0.5772000000000013,1.2344897477239336,436558.5733399262,0,0,0,0,0,0,0,0,0.2577488264753196,1.8250818158795659,Valid,0.04
TRN-0622,21.0295,23.2536,34.0265,49.4829,5.4912,11.0359,16.266,51.2347,17.9097,Invalid,0.5181407603257018,0.5181407603257018,0.309304252438186,0,0,0,0,0,0,0,5.4912,11.0359,16.266,51.2347,10.774799999999999,5.230099999999998,5.5447,2.9621886615154036,26756.884210008382,0,0,0,0,0,0,0,0,0.35487692555858924,1.6395504013210074,Invalid,0.99
TRN-0563,16.5004,76.4705,23.6697,55.7837,12.9151,13.4514,15.6811,38.7838,23.4619,Valid,0.1408370652735993,0.1408370652735993,0.0838637222645356,0,0,0,0,0,0,0,12.9151,13.4514,15.6811,38.7838,2.766,2.229700000000001,0.5362999999999989,1.2141669718647383,326208.42714081495,0,0,0,0,0,0,0,0,0.3153877850150819,1.5330881522343718,Valid,0.02
TRN-0920,28.0007,43.5856,29.5635,31.3067,16.4039,14.665,21.3004,,20.6462,Valid,0.1749162526881384,0.1749162526881384,0.1042261787667439,0,0,0,1,0,0,0,16.4039,14.665,21.3004,49.4543,4.8965,6.635400000000001,-1.738900000000001,1.2984952977674225,59473.479726701305,1,0,0,0,0,0,0,0,0.4084280391656338,2.327370100435476,Valid,0.01
TRN-0568,17.0624,18.7827,25.3896,23.4091,9.6033,8.647,12.7841,69.2815,14.8344,Valid,0.2136082361995086,0.2136082361995086,0.1273448001602314,0,0,0,0,0,0,0,9.6033,8.647,12.7841,69.2815,3.1807999999999996,4.1371,-0.9563000000000006,1.3312180904292374,8258.492158741536,0,0,0,0,0,0,0,0,0.3228767567226964,1.7615912867148387,Valid,0.07
TRN-0227,10.4857,104.8969,33.4685,24.2937,10.7743,13.447,12.3912,44.9239,42.3603,Valid,-0.3086993816196681,0.3086993816196681,-0.1847361781578615,0,0,0,0,0,0,0,10.7743,13.447,12.3912,44.9239,1.6168999999999993,-1.0557999999999996,2.672699999999999,1.1500690067391786,267312.3178338565,0,0,0,0,0,0,0,0,0.3250233262448181,1.5346895256682254,Valid,0.0
TRN-0581,31.4401,34.7442,44.4525,37.6516,17.718,15.566,23.4067,53.4032,23.1496,Valid,0.5564591149604823,0.5564591149604823,0.3321996290208456,0,0,0,0,0,0,0,17.718,15.566,23.4067,53.4032,5.688700000000001,7.8407,-2.1519999999999992,1.3210682238016573,45451.48413163982,0,0,0,0,0,0,0,0,0.2977142546356385,1.7367711197495685,Valid,0.0
TRN-0320,26.2045,71.2287,39.427,5.5082,16.4818,16.3147,20.7495,74.076,28.4389,Valid,-0.2035754205385238,0.2035754205385238,-0.1219241733170006,0,0,0,0,0,0,0,16.4818,16.3147,20.7495,74.076,4.267700000000001,4.434800000000003,-0.16710000000000136,1.2589333331715389,27946.005297465264,0,0,0,0,0,0,0,0,0.3303803339167791,2.6211635054834423,Invalid,0.29
TRN-0167,9.1955,28.8878,39.9113,21.6789,6.0801,0.0631,7.9135,42.5394,14.3812,Invalid,-0.081900886602563,0.081900886602563,-0.0492231322223277,0,0,0,0,0,0,0,6.0801,0.0631,7.9135,42.5394,1.8334000000000001,7.8504,-6.0169999999999995,1.3015389524202687,18091.150202563473,0,0,0,0,0,0,0,0,0.31140391237284276,2.4664153074766424,Invalid,0.74
TRN-0450,12.2914,80.6737,25.0689,28.09,10.7961,12.1847,12.857,26.3365,23.8166,Valid,0.0660265404451294,0.0660265404451294,0.0391641219132316,0,0,0,0,0,0,0,10.7961,12.1847,12.857,26.3365,2.0609,0.6722999999999999,1.3886000000000003,1.1908919045841513,182816.62653577208,0,0,0,0,0,0,0,0,0.36095515767823855,1.3972538065567544,Valid,0.02
TRN-0287,24.9197,109.5992,39.1933,44.5793,18.6125,19.6007,22.8927,62.0009,54.3793,Valid,0.2733715045207496,0.2733715045207496,0.163053602040346,0,0,0,0,0,0,0,18.6125,19.6007,22.8927,62.0009,4.280200000000001,3.2920000000000016,0.9881999999999991,1.2299630732233322,535485.8668904827,0,0,0,0,0,0,0,0,0.32548922543808245,1.6320751511641811,Valid,0.03
TRN-0650,9.3389,69.1289,34.8242,7.8153,8.6751,10.3544,10.3503,43.2764,21.5834,Valid,0.3137300217640497,0.3137300217640497,0.1871679842837947,0,0,0,0,0,0,0,8.6751,10.3544,10.3503,43.2764,1.6752000000000002,-0.004099999999999326,1.6792999999999996,1.1931030269356815,37347.793272310715,0,0,0,0,0,0,0,0,0.3158056371626058,1.5555567099585832,Valid,0.0
TRN-0901,24.5837,32.3434,44.0985,18.3583,13.6707,12.6833,18.0113,56.004,20.0391,Valid,-0.0538737400901609,0.0538737400901609,-0.0324767953804954,0,0,0,0,0,0,0,13.6707,12.6833,18.0113,56.004,4.3405999999999985,5.327999999999999,-0.9874000000000009,1.317510209784276,19204.535450171552,0,0,0,0,0,0,0,0,0.3303502347937082,1.411776325793079,Valid,0.01
TRN-0031,31.5827,42.3262,21.2104,46.5375,18.086,15.3435,23.7902,63.3815,21.3218,Valid,0.2549171739037668,0.2549171739037668,0.1520270625898963,0,0,0,0,0,0,0,18.086,15.3435,23.7902,63.3815,5.7042,8.446699999999998,-2.742499999999998,1.3153923944529502,83372.26661970149,0,0,0,0,0,0,0,0,0.274627193914645,1.7627726747606063,Valid,0.04
TRN-0199,20.0134,74.4171,30.5929,34.5742,14.1476,14.6017,17.3784,29.7774,25.6966,Valid,-0.1055180526358654,0.1055180526358654,-0.0633344873496916,0,0,0,0,0,0,0,14.1476,14.6017,17.3784,29.7774,3.2307999999999986,2.7767,0.4540999999999986,1.2283629531772504,191468.62718225786,0,0,0,0,0,0,0,0,0.608225055871437,0.8868843756068175,Valid,0.01
TRN-0630,24.2394,42.3827,37.0505,29.3917,14.3383,13.4411,18.6192,44.5871,20.1279,Valid,0.1405801553721986,0.1405801553721986,0.0837102175277992,0,0,0,0,0,0,0,14.3383,13.4411,18.6192,44.5871,4.280899999999999,5.178099999999999,-0.8971999999999998,1.2985630803072328,52796.11258907389,0,0,0,0,0,0,0,0,0.4919273663958585,1.0998554847360822,Valid,0.0
TRN-0605,13.0001,85.6198,45.944,9.1593,11.1971,13.4391,13.1292,44.0425,32.9308,Valid,-0.1617693702242668,0.1617693702242668,-0.0969448840311882,0,0,0,0,0,0,0,11.1971,13.4391,13.1292,44.0425,1.9321000000000002,-0.30989999999999895,2.241999999999999,1.17255256043747,67144.53986757997,0,0,0,0,0,0,0,0,0.28672587382713016,1.603493136376928,Valid,0.02
TRN-0704,24.0661,67.4291,32.3245,15.834,15.4074,15.0642,30.0999,60.9044,25.2527,Invalid,10.631164005155966,10.631164005155966,6.351877786360645,0,0,0,0,0,0,0,15.4074,15.0642,30.0999,60.9044,14.6925,15.035700000000002,-0.3432000000000013,1.9535989501155613,71992.18696350955,0,0,0,0,0,0,0,0,0.4549957095308351,7.481886367298975,Invalid,0.99
TRN-0614,20.2532,103.5468,45.9658,19.1421,15.4626,17.1631,18.7869,44.9124,48.5665,Valid,-0.21319453937177,0.21319453937177,-0.1276716369066983,0,0,0,0,0,0,0,15.4626,17.1631,18.7869,44.9124,3.324299999999999,1.6237999999999992,1.7005,1.21498893136411,205240.44365875312,0,0,0,0,0,0,0,0,0.30463311964862544,1.5184053976094476,Valid,0.0
TRN-0315,17.4271,55.0366,20.4553,35.888,11.7702,11.6673,14.6101,43.8198,17.1108,Valid,-0.1969345817685823,0.1969345817685823,-0.1179562444768481,0,0,0,0,0,0,0,11.7702,11.6673,14.6101,43.8198,2.8398999999999983,2.9428,-0.10290000000000177,1.2412777681961493,108705.73316212928,0,0,0,0,0,0,0,0,0.3442193028435653,1.4295176387897175,Valid,0.0
TRN-0018,9.606,80.1658,36.9003,58.9581,7.4058,5.6122,11.8582,50.8925,26.5112,Invalid,0.6660592492990638,0.6660592492990638,0.3976861660370843,0,0,0,0,0,0,0,7.4058,5.6122,11.8582,50.8925,4.4524,6.246,-1.7936000000000005,1.6012022992758388,378897.50121374417,0,0,0,0,0,0,0,0,0.2970328776828446,3.643620410671395,Invalid,0.54
TRN-0669,19.456,70.6109,26.7711,19.4439,13.949,13.9951,17.503,32.6376,22.7601,Valid,0.7654537597815967,0.7654537597815967,0.4570748002682925,0,0,0,0,0,0,0,13.949,13.9951,17.503,32.6376,3.5540000000000003,3.5078999999999994,0.04610000000000092,1.2547843897165463,96945.32543174174,0,0,0,0,0,0,0,0,0.43535266502973474,1.626369470208823,Valid,0.01
TRN-0168,15.3642,103.1518,32.9891,37.3924,13.7518,15.742,16.2821,60.6418,43.7129,Invalid,0.2721205195470872,0.2721205195470872,0.1623061333052127,0,0,0,0,0,0,0,13.7518,15.742,16.2821,60.6418,2.5303000000000004,0.5400999999999989,1.9902000000000015,1.1839968702301733,397866.12350396736,0,0,0,0,0,0,0,0,0.38106524429804767,1.5601756447091173,Valid,0.04
TRN-0397,12.6677,60.0778,26.2891,30.817,10.0417,10.7811,12.4172,51.166,16.9303,Valid,0.4479551934232013,0.4479551934232013,0.2673680837217547,0,0,0,0,0,0,0,10.0417,10.7811,12.4172,51.166,2.375499999999999,1.636099999999999,0.7393999999999998,1.236562298652321,111229.0940423703,0,0,0,0,0,0,0,0,0.4015472810252192,1.4642735216713163,Valid,0.0
TRN-0324,18.6204,80.1765,35.0088,24.0491,13.5275,14.4397,16.6685,,28.5561,Valid,-0.1065494864943339,0.1065494864943339,-0.0639507733785366,0,0,0,1,0,0,0,13.5275,14.4397,16.6685,49.4543,3.141000000000002,2.2288000000000014,0.9122000000000003,1.2321927686617864,154594.13576757547,1,0,0,0,0,0,0,0,0.5483888070649622,2.0471731592486124,Valid,0.02
TRN-0154,15.6191,87.307,31.2849,31.8206,12.6735,13.9206,15.2714,60.0861,24.836,Invalid,0.0407120538876917,0.0407120538876917,0.0240386106992626,0,0,0,0,0,0,0,12.6735,13.9206,15.2714,60.0861,2.597899999999999,1.3507999999999996,1.2470999999999997,1.204985832654095,242552.9132705294,0,0,0,0,0,0,0,0,0.46779324876236494,2.5284521131745326,Invalid,0.36
TRN-0666,8.1382,65.7363,39.0356,11.4716,7.6017,9.7427,9.234,32.6448,21.455,Valid,0.198288293799429,0.198288293799429,0.1181910707316691,0,0,0,0,0,0,0,7.6017,9.7427,9.234,32.6448,1.6322999999999999,-0.5086999999999993,2.140999999999999,1.2147266864955386,49571.77926712461,0,0,0,0,0,0,0,0,0.3100522609179678,1.5380865488957336,Valid,0.01
TRN-0826,28.4712,27.8256,35.3796,21.3808,15.2771,13.2259,19.943,48.6539,20.0595,Valid,-0.6124475981540272,0.6124475981540272,-0.3662270033811621,0,0,0,0,0,0,0,15.2771,13.2259,19.943,48.6539,4.665900000000001,6.717100000000002,-2.0512000000000015,1.3054170585928884,16554.38405960909,0,0,0,0,0,0,0,0,0.3495018447224487,1.6672233139362647,Valid,0.0
TRN-0131,18.5812,92.627,32.678,29.3111,14.2849,15.4514,17.3894,51.1103,34.9359,Valid,0.0331164139831585,0.0331164139831585,0.0195001842021417,0,0,0,0,0,0,0,14.2849,15.4514,17.3894,51.1103,3.104499999999998,1.9379999999999988,1.1664999999999992,1.2173265354839475,251482.23642823184,0,0,0,0,0,0,0,0,0.474595139684798,1.2703099048325455,Valid,0.05
TRN-0206,15.64,43.7312,36.5787,24.7762,10.3069,10.4717,13.1759,67.9744,17.0176,Valid,0.2426113366367666,0.2426113366367666,0.1446742735393675,0,0,0,0,0,0,0,10.3069,10.4717,13.1759,67.9744,2.8689999999999998,2.7042,0.1647999999999996,1.2783559767185315,47382.44722040013,0,0,0,0,0,0,0,0,0.47716322290932267,1.2703478277207223,Valid,0.02
TRN-0641,24.5801,94.9394,27.697,34.8704,17.3518,17.6709,21.5468,56.5225,37.4487,Valid,0.0666151317331298,0.0666151317331298,0.0395158076607143,0,0,0,0,0,0,0,17.3518,17.6709,21.5468,56.5225,4.195,3.8759000000000015,0.31909999999999883,1.241760945976241,314303.9902710622,0,0,0,0,0,0,0,0,0.3894363686816794,1.4206430702973554,Valid,0.04
TRN-0478,22.1023,75.3986,39.5437,15.7804,15.0451,15.3171,18.7467,40.8439,29.3263,Valid,0.107191995422994,0.107191995422994,0.0637606528159247,0,0,0,0,0,0,0,15.0451,15.3171,18.7467,40.8439,3.701600000000001,3.4296000000000006,0.27200000000000024,1.2460327641339946,89710.76733688159,0,0,0,0,0,0,0,0,0.4251006557781881,1.2135593412595485,Valid,0.0
TRN-0026,23.3843,84.4197,26.1531,13.7255,16.0969,15.9865,19.9008,42.4546,28.9849,Valid,0.0630739039794896,0.0630739039794896,0.0373999093201586,0,0,0,0,0,0,0,16.0969,15.9865,19.9008,42.4546,3.8038999999999987,3.914300000000001,-0.11040000000000205,1.2363118138822917,97817.32523540931,0,0,0,0,0,0,0,0,0.3563274278735561,1.4447450535730466,Valid,0.03
TRN-0363,12.5154,100.0179,26.6011,17.9126,11.5718,13.6642,13.2085,54.963,36.6662,Valid,-0.5695551229180946,0.5695551229180946,-0.3405985706770681,0,0,0,0,0,0,0,11.5718,13.6642,13.2085,54.963,1.6367000000000012,-0.45569999999999844,2.0923999999999996,1.1414376834738906,179190.13284737617,0,0,0,0,0,0,0,0,0.31577131689124277,1.7490559368945826,Valid,0.01
TRN-0430,20.7575,53.4003,34.8645,24.8433,12.9698,12.7579,16.7595,48.1514,19.0719,Valid,-0.0058619225643425,0.0058619225643425,-0.0037895343237851,0,0,0,0,0,0,0,12.9698,12.7579,16.7595,48.1514,3.7897,4.0016,-0.21189999999999998,1.2921931778491744,70842.95652956789,0,0,0,0,0,0,0,0,0.6295538109246999,0.9046819124743852,Valid,0.04
TRN-0936,10.8932,25.4503,34.2131,51.1712,7.0372,7.1364,9.181,62.3112,14.5568,Valid,-0.2138159951982565,0.2138159951982565,-0.1280429593528866,0,0,0,0,0,0,0,7.0372,7.1364,9.181,62.3112,2.143799999999999,2.044599999999999,0.09919999999999973,1.3046363544643402,33144.4955568294,0,0,0,0,0,0,0,0,0.30899803695522066,1.5100468854424454,Valid,0.0
TRN-0129,21.1678,103.3248,40.2966,38.4533,16.1599,17.4796,19.4539,,47.0142,Valid,-0.2687475220390283,0.2687475220390283,-0.1608647755625624,0,0,0,1,0,0,0,16.1599,17.4796,19.4539,49.4543,3.2940000000000005,1.9742999999999995,1.319700000000001,1.203837150083138,410527.9804914616,1,0,0,0,0,0,0,0,0.3693271781307396,2.502210419301083,Valid,0.02
TRN-0688,20.0467,29.4538,26.8279,33.6621,11.6891,10.7337,15.4426,54.0091,16.7953,Valid,0.194895639828692,0.194895639828692,0.1161639458455663,0,0,0,0,0,0,0,11.6891,10.7337,15.4426,54.0091,3.7535000000000007,4.7089,-0.9553999999999991,1.3211099904098773,29202.758222552726,0,0,0,0,0,0,0,0,0.39026412627636886,1.4156356932928287,Valid,0.02
TRN-0157,22.4119,20.8205,26.7832,21.6598,11.8651,10.3674,15.741,52.7544,16.6935,Valid,-0.3457718164379315,0.3457718164379315,-0.2068871124578907,0,0,0,0,0,0,0,11.8651,10.3674,15.741,52.7544,3.8758999999999997,5.3736,-1.4977,1.3266627953723142,9389.37645197095,0,0,0,0,0,0,0,0,0.33849588438780764,1.6498953436822754,Valid,0.03
TRN-0422,29.5699,19.6229,39.3521,44.9731,15.9528,13.5415,21.3873,41.892,20.6111,Valid,0.4208934719387827,0.4208934719387827,0.2511985923574665,0,0,0,0,0,0,0,15.9528,13.5415,21.3873,41.892,5.4345,7.8458000000000006,-2.4113000000000007,1.3406603601497167,17317.261132751373,0,0,0,0,0,0,0,0,0.30170501512827874,1.687788562100909,Valid,0.01
TRN-0561,21.2552,28.753,28.5431,55.9749,14.8131,15.3306,16.1621,58.7379,17.9232,Invalid,-0.0045508345657729,0.0045508345657729,-0.0030061537807957,0,0,0,0,0,0,0,14.8131,15.3306,16.1621,58.7379,1.3489999999999984,0.8314999999999984,0.5175000000000001,1.0910673045700734,46276.4094552741,0,0,0,0,0,0,0,0,0.322126183091527,3.1987537875977416,Invalid,0.46
TRN-0281,20.3633,63.1516,37.9498,43.269,14.0488,13.9778,17.9825,33.7963,25.6006,Valid,0.6826887001982627,0.6826887001982627,0.407622332251132,0,0,0,0,0,0,0,14.0488,13.9778,17.9825,33.7963,3.9337000000000018,4.0047000000000015,-0.07099999999999973,1.28000165138542,172562.16256278864,0,0,0,0,0,0,0,0,0.5337864683085861,1.3400493956339599,Valid,0.0
TRN-0108,18.4548,83.0207,37.7378,7.6421,13.5164,7.7951,16.5216,45.0359,30.0347,Invalid,0.0337342281695001,0.0337342281695001,0.0198693307531671,0,0,0,0,0,0,0,13.5164,7.7951,16.5216,45.0359,3.0051999999999985,8.7265,-5.721300000000001,1.2223364044150775,52672.68995858343,0,0,0,0,0,0,0,0,0.3600330146349311,2.5798033014833046,Invalid,0.68
TRN-0332,19.9914,90.3498,42.0529,54.2919,15.1578,16.3139,18.691,51.4997,37.3545,Valid,0.0672623773668839,0.0672623773668839,0.0399025396242217,0,0,0,0,0,0,0,15.1578,16.3139,18.691,51.4997,3.533199999999999,2.3770999999999987,1.1561000000000003,1.2330936988918584,443189.4683506557,0,0,0,0,0,0,0,0,0.33232379964057607,1.3752549403430694,Valid,0.0
TRN-0185,13.0874,48.0294,42.0912,28.1127,9.6031,10.4584,12.469,52.8484,46.1158,Invalid,0.8935790634715755,0.8935790634715755,0.5336302031740077,0,0,0,0,0,0,0,9.6031,10.4584,12.469,52.8484,2.8659,2.0106,0.8552999999999997,1.298433528304893,64851.03038397338,0,0,0,0,0,0,0,0,0.38995894678045345,3.3137123096131007,Invalid,0.61
TRN-0746,11.5123,78.7144,35.2434,11.023,9.9073,11.8385,11.9057,50.1068,25.1387,Valid,-0.0751176523787311,0.0751176523787311,-0.0451701215050551,0,0,0,0,0,0,0,9.9073,11.8385,11.9057,50.1068,1.9984000000000002,0.0671999999999997,1.9312000000000005,1.201708637359687,68298.03144660927,0,0,0,0,0,0,0,0,0.3465225221723278,1.6721250771603995,Valid,0.08
TRN-0656,12.9859,56.5878,41.075,23.6554,9.7232,10.5824,12.1611,23.4386,17.7576,Valid,0.2774041315730038,0.2774041315730038,0.165463113509687,0,0,0,0,0,0,0,9.7232,10.5824,12.1611,23.4386,2.437899999999999,1.5786999999999995,0.8591999999999995,1.2507289259411243,75748.82769125374,0,0,0,0,0,0,0,0,0.40346948704440155,1.478524139420884,Valid,0.03
TRN-0270,18.3775,49.9777,28.7527,20.261,11.6306,11.4468,14.7626,43.6153,17.1733,Valid,-0.230983567538173,0.230983567538173,-0.138300655370337,0,0,0,0,0,0,0,11.6306,11.4468,14.7626,43.6153,3.1320000000000014,3.315800000000001,-0.18379999999999974,1.2692885411857162,50607.32804559269,0,0,0,0,0,0,0,0,0.4614517597006182,1.2153971359691005,Valid,0.0
