Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,Sensor_S4_imputed,S3_observed_or_imputed,fold,S3_actual,S3_expected,S3_consistency_residual,S3_abs_residual,S3_consistency_z,regime_id
TRN-0561,21.2552,28.753,28.5431,55.9749,14.8131,15.3306,16.1621,58.7379,17.9232,Invalid,0,0,0,0,0,3,16.1621,16.166650834565772,-0.004550834565772988,0.004550834565772988,-0.0030061537807957468,2
TRN-0281,20.3633,63.1516,37.9498,43.269,14.0488,13.9778,17.9825,33.7963,25.6006,Valid,0,0,0,0,0,2,17.9825,17.29981129980174,0.6826887001982627,0.6826887001982627,0.40762233225113204,2
TRN-0108,18.4548,83.0207,37.7378,7.6421,13.5164,7.7951,16.5216,45.0359,30.0347,Invalid,0,0,0,0,0,1,16.5216,16.4878657718305,0.03373422816950011,0.03373422816950011,0.019869330753167172,0
TRN-0332,19.9914,90.3498,42.0529,54.2919,15.1578,16.3139,18.691,51.4997,37.3545,Valid,0,0,0,0,0,2,18.691,18.623737622633115,0.0672623773668839,0.0672623773668839,0.03990253962422175,2
TRN-0185,13.0874,48.0294,42.0912,28.1127,9.6031,10.4584,12.469,52.8484,46.1158,Invalid,0,0,0,0,0,3,12.469,11.575420936528424,0.8935790634715755,0.8935790634715755,0.5336302031740077,2
TRN-0746,11.5123,78.7144,35.2434,11.023,9.9073,11.8385,11.9057,50.1068,25.1387,Valid,0,0,0,0,0,4,11.9057,11.98081765237873,-0.07511765237873114,0.07511765237873114,-0.04517012150505519,0
TRN-0656,12.9859,56.5878,41.075,23.6554,9.7232,10.5824,12.1611,23.4386,17.7576,Valid,0,0,0,0,0,3,12.1611,11.883695868426996,0.2774041315730038,0.2774041315730038,0.16546311350968707,2
TRN-0270,18.3775,49.9777,28.7527,20.261,11.6306,11.4468,14.7626,43.6153,17.1733,Valid,0,0,0,0,0,4,14.7626,14.993583567538174,-0.23098356753817306,0.23098356753817306,-0.138300655370337,0
TRN-0462,9.376,27.3945,36.0394,38.8804,6.3963,7.0118,8.4734,42.8012,14.3644,Valid,0,0,0,0,0,1,8.4734,8.333139647079575,0.14026035292042494,0.14026035292042494,0.0835191342301159,1
TRN-0245,12.2692,79.2162,37.8168,33.9754,10.6367,12.3656,12.7798,33.0432,26.8149,Valid,0,0,0,0,0,1,12.7798,12.725333224030068,0.05446677596993155,0.05446677596993155,0.03225711446499744,1
TRN-0986,16.4933,30.86,41.2013,54.7611,10.5093,10.1223,13.7721,54.7129,17.9657,Valid,0,0,0,0,0,1,13.7721,13.407139526068564,0.36496047393143627,0.36496047393143627,0.21777839295221915,1
TRN-0905,20.6906,44.6437,44.5003,38.915,12.5439,12.4742,16.1979,53.5546,20.3892,Valid,0,0,0,0,0,4,16.1979,16.41427345175721,-0.21637345175721023,0.21637345175721023,-0.12957105030483707,2
TRN-0355,12.6951,77.0043,34.7021,7.1159,10.4104,11.9463,12.3935,66.5491,24.5341,Valid,0,0,0,0,0,1,12.3935,12.462811588651343,-0.06931158865134357,0.06931158865134357,-0.04170097423168035,0
TRN-0684,28.7954,59.5556,32.8725,33.6192,17.5358,16.2295,22.6425,49.5823,22.6681,Valid,0,0,0,0,0,0,22.6425,22.482056990594177,0.1604430094058209,0.1604430094058209,0.0955783555895887,0
TRN-0433,14.1649,48.5547,35.8988,14.1726,9.8755,10.08,12.6932,52.2889,17.3311,Valid,0,0,0,0,0,0,12.6932,12.187476373650021,0.5057236263499778,0.5057236263499778,0.3018849631403754,2
TRN-0205,11.8979,97.544,25.2669,56.4937,11.918,13.5932,14.1341,49.7389,35.013,Valid,0,0,0,0,0,4,14.1341,13.683281101558707,0.45081889844129286,0.45081889844129286,0.2690791594043036,2
TRN-0806,25.4865,99.3398,44.008,55.3353,18.2879,18.9374,22.9072,48.9598,46.4182,Valid,0,0,0,0,0,0,22.9072,22.615092889386176,0.29210711061382355,0.29210711061382355,0.174248204759951,1
TRN-0177,8.8071,96.5473,34.9594,44.9813,10.2865,12.7489,11.7695,36.0828,36.0541,Valid,0,0,0,0,0,1,11.7695,11.493436141489655,0.2760638585103461,0.2760638585103461,0.1646622947692788,1
TRN-0744,28.2125,108.5078,19.6145,8.0209,19.8403,20.0427,24.2394,52.7439,48.0361,Valid,0,0,0,0,0,1,24.2394,24.03717166180986,0.20222833819013886,0.20222833819013886,0.12054526367490732,2
TRN-0295,28.491,65.9864,38.1329,46.6129,18.1348,17.2158,23.268,39.7368,29.2011,Valid,0,0,0,0,0,2,23.268,22.69043045835571,0.5775695416442908,0.5775695416442908,0.3448131969402708,2
TRN-0948,27.7984,49.1388,26.1832,34.6076,16.6847,14.9078,21.5841,60.4037,21.0112,Valid,0,0,0,0,0,3,21.5841,21.132715143649197,0.4513848563508027,0.4513848563508027,0.26941732161381565,1
TRN-0844,21.372,93.2079,34.9139,44.387,15.903,16.6672,19.6773,49.3534,37.785,Valid,0,0,0,0,0,1,19.6773,19.474539539834847,0.2027604601651518,0.2027604601651518,0.12086320877254918,1
TRN-0035,21.0816,84.4086,44.5723,45.0304,15.2472,16.1899,18.847,46.072,34.834,Valid,0,0,0,0,0,1,18.847,18.916403592356403,-0.06940359235640159,0.06940359235640159,-0.04175594682886988,1
TRN-0971,10.7856,47.0839,39.4542,52.5867,8.5482,9.3426,10.8938,58.0583,16.9186,Valid,0,0,0,0,0,3,10.8938,10.288004889068105,0.6057951109318953,0.6057951109318953,0.3616780922171961,2
TRN-0455,25.6612,102.5107,36.9688,45.8239,18.5978,19.1275,22.9467,48.6426,46.962,Valid,0,0,0,0,0,3,22.9467,22.65849503683998,0.28820496316001964,0.28820496316001964,0.17191665539444628,1
TRN-0792,14.0843,67.8778,45.1334,50.613,11.2984,12.3105,14.1442,31.1149,26.6744,Valid,0,0,0,0,0,1,14.1442,13.64160398747241,0.5025960125275901,0.5025960125275901,0.3000162008474428,1
TRN-0662,8.1213,69.3968,29.281,41.901,8.2046,10.0533,9.4808,46.976,19.9671,Valid,0,0,0,0,0,2,9.4808,9.753138654459624,-0.2723386544596238,0.2723386544596238,-0.16301049214959729,2
TRN-0266,15.9753,99.6298,30.1634,13.0101,13.3042,14.9661,15.6586,44.586,38.6543,Valid,0,0,0,0,0,3,15.6586,15.831228624923101,-0.17262862492310127,0.17262862492310127,-0.10343333396873225,0
TRN-0326,30.0836,84.8342,42.2461,45.3787,19.8302,19.4816,24.9872,63.2539,37.3695,Valid,0,0,0,0,0,3,24.9872,24.6493650170769,0.337834982923102,0.337834982923102,0.20157079903163747,1
TRN-0173,8.8793,48.0957,34.4588,23.3188,7.1496,8.3093,8.9484,47.6605,15.0183,Valid,0,0,0,0,0,3,8.9484,8.745986876256444,0.2024131237435558,0.2024131237435558,0.12065567381315152,2
TRN-0473,21.7807,79.7624,44.4431,34.0606,15.1516,16.0863,18.7589,49.0243,32.4963,Valid,0,0,0,0,0,2,18.7589,18.932051262498526,-0.17315126249852497,0.17315126249852497,-0.10374561209809412,2
TRN-0759,14.1698,79.0463,27.4585,28.9708,11.6621,12.8104,14.0205,55.029,24.5945,Valid,0,0,0,0,0,2,14.0205,13.926497468218825,0.09400253178117524,0.09400253178117524,0.05587989332400637,2
TRN-0090,25.4547,40.4219,23.6058,25.1758,14.7793,13.0121,19.0257,45.9565,18.5905,Valid,0,0,0,0,0,1,19.0257,19.140199380582672,-0.1144993805826715,0.1144993805826715,-0.06870086822680385,2
TRN-0346,13.4272,55.4707,35.9373,17.5331,9.7561,10.4939,12.1206,55.9888,17.4079,Invalid,0,0,0,0,0,4,12.1206,12.079765271358523,0.0408347286414763,0.0408347286414763,0.024111909375885185,0
TRN-0250,19.19,70.3763,45.3644,54.5215,13.7609,14.6353,17.4645,53.9176,29.2459,Valid,0,0,0,0,0,3,17.4645,16.97458083894162,0.4899191610583813,0.4899191610583813,0.2924417292649251,2
TRN-0585,19.7951,57.3239,36.9512,42.1921,13.0019,13.2516,16.721,24.2143,20.122,Valid,0,0,0,0,0,0,16.721,16.620052648192317,0.1009473518076831,0.1009473518076831,0.06002945223177247,1
TRN-0057,30.1846,57.0555,30.0486,29.5513,18.1997,16.6974,23.4507,84.119,22.705,Valid,0,0,0,0,0,4,23.4507,23.060602994313847,0.3900970056861546,0.3900970056861546,0.23279757542995227,1
TRN-0187,31.0442,84.7434,25.919,22.4294,19.9745,19.1135,25.0038,51.3905,32.1574,Valid,0,0,0,0,0,4,25.0038,24.966134325000226,0.037665674999772136,0.037665674999772136,0.02221838661821416,1
TRN-0557,15.5447,29.2815,39.9119,30.1967,0.1218,9.5419,12.5008,57.9382,16.9847,Invalid,0,0,0,0,0,4,12.5008,12.008832768098985,0.49196723190101466,0.49196723190101466,0.293665460128554,2
TRN-0098,21.2152,65.8614,33.6448,35.9575,14.2849,14.3922,18.1252,58.3774,24.619,Valid,0,0,0,0,0,3,18.1252,17.779544267704974,0.34565573229502533,0.34565573229502533,0.20624372937364796,1
TRN-0734,30.9058,62.5443,43.9515,46.107,18.7959,17.6931,16.8485,56.4007,30.8448,Invalid,0,0,0,0,0,2,16.8485,24.05531014897473,-7.2068101489747285,7.2068101489747285,-4.306386108923429,2
TRN-0718,11.7229,106.4226,33.7749,44.7718,11.9335,,13.9352,52.3137,45.356,Invalid,0,1,0,0,0,1,13.9352,13.857296920491745,0.07790307950825515,0.07790307950825515,0.046260403497882914,1
TRN-0389,14.6259,73.7701,26.7014,45.617,11.3153,12.2835,13.6233,67.4187,22.432,Valid,0,0,0,0,0,1,13.6233,14.090062667806281,-0.4667626678062806,0.4667626678062806,-0.27917965036922854,1
TRN-0680,20.7467,66.0727,27.8669,12.5571,13.8576,13.7229,16.9478,56.1486,22.4213,Valid,0,0,0,0,0,4,16.9478,17.27521860410965,-0.3274186041096492,0.3274186041096492,-0.1959209916063412,0
TRN-0709,29.2852,102.7158,48.2417,54.5325,20.3658,20.6792,25.271,68.8564,54.4227,Valid,0,0,0,0,0,2,25.271,25.217333122764952,0.053666877235048815,0.053666877235048815,0.03177917163739727,2
TRN-0406,25.1233,40.9434,43.4653,22.5027,22.7285,13.9656,19.5208,49.8444,21.013,Invalid,0,0,0,0,0,0,19.5208,19.186110634028246,0.33468936597175514,0.33468936597175514,0.1996912797941253,0
TRN-0496,13.5539,39.9312,20.6458,47.9961,8.8443,8.5335,10.9148,48.4001,15.0114,Valid,0,0,0,0,0,1,10.9148,11.706983272199388,-0.792183272199388,0.792183272199388,-0.47361981765590466,1
TRN-0500,18.4778,63.4249,40.0174,37.7434,12.4168,13.2615,15.4617,34.8244,25.4269,Valid,0,0,0,0,0,4,15.4617,15.946840678595853,-0.48514067859585275,0.48514067859585275,-0.2901605884047441,2
TRN-0238,24.5424,90.2796,44.3099,53.5612,17.2203,17.7766,21.3428,43.8869,39.469,Valid,0,0,0,0,0,3,21.3428,21.433981805631717,-0.09118180563171663,0.09118180563171663,-0.054768520019662155,1
TRN-0494,16.9402,91.4089,28.7547,32.746,13.7494,14.6965,16.65,55.3822,32.4537,Valid,0,0,0,0,0,1,16.65,16.2949822919979,0.355017708002098,0.355017708002098,0.21183754887383557,0
TRN-0597,11.0549,38.0733,34.939,28.6861,7.5375,8.2343,9.2702,52.9228,15.2692,Valid,0,0,0,0,0,1,9.2702,9.789291303214727,-0.5190913032147257,0.5190913032147257,-0.3104462281007677,0
TRN-0749,16.9551,49.3238,37.9182,46.079,11.5897,11.7664,14.8056,46.527,18.7843,Valid,0,0,0,0,0,0,14.8056,14.423520598964243,0.38207940103575666,0.38207940103575666,0.22800702323867614,1
TRN-0973,28.9136,58.5679,27.1528,37.1643,17.6326,16.1946,22.4584,51.0747,22.3777,Valid,0,0,0,0,0,2,22.4584,22.415605741993602,0.04279425800639913,0.04279425800639913,0.025282736337593145,1
TRN-0995,14.8736,90.321,43.7769,6.3052,12.5782,14.5,15.1172,,35.587,Valid,0,0,0,1,0,2,15.1172,14.662346332730843,0.4548536672691572,0.4548536672691572,0.2714899505934974,0
TRN-0420,16.7887,100.0701,39.1768,10.3787,13.9253,15.7353,16.7186,56.4779,42.4476,Valid,0,0,0,0,0,2,16.7186,16.435035224880817,0.28356477511918143,0.28356477511918143,0.16914412370246923,0
TRN-0621,20.8151,108.1273,37.7482,18.9016,16.2126,17.5534,19.6291,65.7172,50.4377,Valid,0,0,0,0,0,2,19.6291,19.540694471238492,0.08840552876150909,0.08840552876150909,0.05253566069473722,0
TRN-0128,26.0646,105.4747,36.4848,29.7454,18.6229,19.0469,22.9939,59.9133,49.6719,Valid,0,0,0,0,0,2,22.9939,22.913712575411953,0.08018742458804695,0.08018742458804695,0.047625309202866055,0
TRN-0436,12.9292,15.0079,18.0,47.765,7.7726,6.8596,10.0741,61.009,13.2914,Valid,0,0,0,0,0,3,10.0741,9.859665297469874,0.21443470253012542,0.21443470253012542,0.12783861723700088,2
TRN-0733,11.1191,95.9778,32.2408,9.3445,10.3419,12.6769,11.9418,52.1243,34.3407,Valid,0,0,0,0,0,1,11.9418,12.39407925893161,-0.45227925893160936,0.45227925893160936,-0.2705257532082777,0
TRN-0451,15.2425,33.3987,35.7329,11.8259,9.3907,9.3412,12.0736,32.7026,16.184,Valid,0,0,0,0,0,2,12.0736,12.02947605280068,0.04412394719932067,0.04412394719932067,0.026077231171726716,1
TRN-0061,30.0389,73.7471,41.4148,46.8461,19.0801,18.3148,24.107,44.198,31.9481,Valid,0,0,0,0,0,3,24.107,24.062686692116337,0.04431330788366239,0.04431330788366239,0.02619037496976492,1
TRN-0051,31.1752,99.3175,25.9078,5.095,20.6205,20.1688,25.4065,34.0022,42.1474,Valid,0,0,0,0,0,0,25.4065,25.65107097983655,-0.24457097983654918,0.24457097983654918,-0.14641919084296443,0
TRN-0093,20.1057,35.7746,27.7187,59.2091,12.5668,11.4561,16.472,51.154,18.1969,Valid,0,0,0,0,0,1,16.472,15.984441034339325,0.4875589656606767,0.4875589656606767,0.29103150267888955,1
TRN-0457,14.4873,100.0648,36.7584,54.3708,12.7881,14.6488,15.1889,44.7178,41.1164,Valid,0,0,0,0,0,3,15.1889,15.381700502732375,-0.19280050273237492,0.19280050273237492,-0.1154861150243028,0
TRN-0939,22.3374,56.6306,28.9941,18.4958,13.9008,13.3433,17.7527,49.9282,19.3513,Valid,0,0,0,0,0,4,17.7527,17.865485792475642,-0.11278579247564124,0.11278579247564124,-0.0676769921916253,0
TRN-0872,26.9568,40.5601,40.3636,25.9641,,14.5565,20.7849,74.7142,21.4579,Invalid,1,0,0,0,0,2,20.7849,20.066782889144317,0.7181171108556832,0.7181171108556832,0.42879095526373134,1
TRN-0652,27.089,62.907,40.7783,13.492,16.8702,0.0,21.7538,66.6104,28.0562,Invalid,0,0,0,0,0,4,21.7538,21.143831276177416,0.6099687238225826,0.6099687238225826,0.36417184331254704,1
TRN-0084,16.1984,104.131,47.1348,13.1686,13.8563,16.0643,16.4932,45.0811,49.5151,Valid,0,0,0,0,0,3,16.4932,16.31215090497436,0.18104909502564226,0.18104909502564226,0.10789057762148441,0
TRN-0461,10.4319,41.9366,32.0292,45.3324,7.5731,8.4603,9.6327,36.0315,15.0741,Valid,0,0,0,0,0,4,9.6327,9.737439477036457,-0.10473947703645692,0.10473947703645692,-0.06286928518439959,2
TRN-0615,28.5161,46.13,36.8821,25.4588,16.5328,15.279,21.4779,48.4752,21.8358,Valid,0,0,0,0,0,1,21.4779,21.498348277958982,-0.0204482779589803,0.0204482779589803,-0.012504942459436546,2
TRN-0828,12.2969,56.5112,39.2929,28.3125,9.4048,10.5472,11.7256,,17.4859,Valid,0,0,0,1,0,1,11.7256,11.538575256273154,0.1870247437268464,0.1870247437268464,0.11146105262344515,0
TRN-0082,24.2607,41.2419,35.6057,24.8717,14.0427,13.1631,18.3995,59.6223,20.2629,Valid,0,0,0,0,0,3,18.3995,18.3792552460897,0.020244753910301228,0.020244753910301228,0.011809313667096337,1
TRN-0969,30.7801,21.4751,27.9207,33.4875,16.1614,13.5707,21.6122,,19.9597,Valid,0,0,0,1,0,2,21.6122,21.64374476239049,-0.031544762390488756,0.031544762390488756,-0.019135138150887365,1
TRN-0675,30.2286,45.8892,26.7456,33.7286,17.466,15.4147,22.8149,43.5912,21.585,Valid,0,0,0,0,0,1,22.8149,22.662863291304124,0.15203670869587782,0.15203670869587782,0.09055555588287763,2
TRN-0458,20.8054,64.9584,26.8743,57.8686,14.1824,22.0046,17.7369,45.5514,23.0209,Invalid,0,0,0,0,0,3,17.7369,17.710554902622707,0.026345097377291182,0.026345097377291182,0.015454294311268579,2
TRN-0190,15.2603,79.1605,29.4847,21.3996,11.7469,12.7595,14.0645,19.9086,24.475,Valid,0,0,0,0,0,0,14.0645,14.477307265728038,-0.4128072657280377,0.4128072657280377,-0.2469410727730779,2
TRN-0202,25.3237,106.6343,38.858,25.9433,1.0,19.0542,22.2274,54.544,50.9883,Invalid,0,0,0,0,0,0,22.2274,22.27735640997669,-0.04995640997669071,0.04995640997669071,-0.03013617431256767,0
TRN-0068,12.3176,57.5176,21.598,48.011,9.8896,10.3904,12.1167,36.3548,16.2433,Valid,0,0,0,0,0,4,12.1167,11.788462821052025,0.32823717894797433,0.32823717894797433,0.19583607115849339,2
TRN-0214,27.8415,15.6042,28.6918,50.5509,14.726,12.1316,19.753,57.192,19.1633,Valid,0,0,0,0,0,4,19.753,19.61984692807779,0.1331530719222087,0.1331530719222087,0.0792725042147122,1
TRN-0477,10.8498,54.5137,33.8139,24.3945,8.3735,9.3847,10.2987,66.5264,15.9991,Valid,0,0,0,0,0,3,10.2987,10.35536830958699,-0.056668309586989096,0.056668309586989096,-0.03414656230097323,2
TRN-0394,17.3998,27.4014,32.6194,7.1219,10.1519,9.3392,13.4439,43.0775,16.065,Valid,0,0,0,0,0,2,13.4439,13.026891410532834,0.4170085894671658,0.4170085894671658,0.24887735889076884,1
TRN-0530,18.4973,100.7009,36.7309,6.1492,14.4387,16.0742,17.2039,51.6816,42.1886,Valid,0,0,0,0,0,1,17.2039,17.406626443188472,-0.202726443188471,0.202726443188471,-0.12141690581230548,0
TRN-0037,20.7384,99.3801,27.8355,9.009,15.4736,16.4851,18.3568,61.3818,39.6381,Valid,0,0,0,0,0,4,18.3568,18.953745440367005,-0.5969454403670049,0.5969454403670049,-0.35696439949953496,0
TRN-0267,12.3628,100.7801,22.3968,23.5885,11.9041,13.7706,13.9312,40.4923,36.3126,Invalid,0,0,0,0,0,4,13.9312,13.797474682666454,0.1337253173335462,0.1337253173335462,0.07961442323276886,0
TRN-0440,9.7342,73.9139,18.0,45.948,9.1737,10.3878,10.8464,53.3581,18.5615,Valid,0,0,0,0,0,3,10.8464,10.769004713092981,0.07739528690701825,0.07739528690701825,0.04595699530246279,0
TRN-0697,13.9074,63.999,35.716,17.3181,10.4776,11.3127,12.9265,53.7765,22.287,Valid,0,0,0,0,0,0,12.9265,12.823799369711043,0.10270063028895748,0.10270063028895748,0.06107704343096804,2
TRN-0974,18.163,28.358,31.2924,32.175,10.7058,9.9377,14.0611,50.49,16.6652,Valid,0,0,0,0,0,0,14.0611,13.970257715617889,0.09084228438211106,0.09084228438211106,0.05399163233301198,2
TRN-0869,31.3848,62.2443,36.8918,34.7087,18.6216,17.3424,23.8142,52.9131,28.7862,Valid,0,0,0,0,0,0,23.8142,24.332649073458192,-0.5184490734581928,0.5184490734581928,-0.31006249314480316,0
TRN-0025,16.5478,64.1575,36.9451,5.6956,11.3731,6.9911,14.1633,58.3087,22.9904,Invalid,0,0,0,0,0,1,14.1633,14.28343118278688,-0.12013118278687962,0.12013118278687962,-0.07206589351385938,0
TRN-0523,11.8296,21.4584,32.3691,57.9892,25.0,7.3582,9.8972,38.2451,14.6204,Invalid,0,0,0,0,0,1,9.8972,10.17475699789646,-0.2775569978964594,0.2775569978964594,-0.16612847410009463,1
TRN-0172,28.6209,35.1609,28.1335,24.3318,15.7314,13.8399,20.6323,43.6457,19.8299,Valid,0,0,0,0,0,0,20.6323,21.01713463468125,-0.3848346346812477,0.3848346346812477,-0.23022730914913717,0
TRN-0723,12.3018,61.145,38.4586,12.285,9.4748,10.5765,11.5015,53.5863,17.7216,Valid,0,0,0,0,0,4,11.5015,11.597020115947906,-0.09552011594790599,0.09552011594790599,-0.057360678513112606,0
TRN-0041,15.098,38.9042,25.1113,36.8095,9.7416,9.5803,12.384,42.8213,16.1036,Valid,0,0,0,0,0,0,12.384,12.521548143216984,-0.13754814321698383,0.13754814321698383,-0.08247259995449989,1
TRN-0958,13.9218,61.6483,44.9454,43.3601,10.3708,11.515,12.7252,52.0169,19.7819,Valid,0,0,0,0,0,4,12.7252,12.993619173635821,-0.2684191736358219,0.2684191736358219,-0.1606685860232835,2
TRN-0364,10.1665,93.6094,41.4084,43.4711,10.5852,13.1681,12.3919,36.9169,36.1226,Valid,0,0,0,0,0,4,12.3919,12.240930562970304,0.1509694370296959,0.1509694370296959,0.08991785661457298,2
TRN-0553,12.9588,91.6201,24.6224,7.4809,11.674,13.1147,13.7081,50.501,29.8408,Valid,0,0,0,0,0,0,13.7081,13.417674664299465,0.29042533570053486,0.29042533570053486,0.17324333724061172,2
TRN-0253,31.6361,32.2472,36.1817,55.1522,17.5824,15.0875,23.2255,71.4929,22.5182,Valid,0,0,0,0,0,3,23.2255,23.038655924754053,0.18684407524594704,0.18684407524594704,0.11135310245318775,1
TRN-0566,12.9328,79.8868,40.2712,33.5667,11.013,12.7045,13.3102,37.6164,27.8973,Valid,0,0,0,0,0,1,13.3102,13.198558106276494,0.11164189372350641,0.11164189372350641,0.06641948559504128,1
TRN-0777,8.1947,107.2433,21.406,55.8882,10.373,13.0691,11.2021,49.4159,41.548,Valid,0,0,0,0,0,0,11.2021,11.63483456361185,-0.4327345636118505,0.4327345636118505,-0.2588477163039202,1
TRN-0485,12.9139,39.8236,23.2491,24.6533,8.46,8.7627,10.6013,67.1814,14.2112,Valid,0,0,0,0,0,2,10.6013,11.027959528660698,-0.42665952866069823,0.42665952866069823,-0.255217857603432,1
TRN-0076,19.98,51.4139,37.8555,12.2375,12.5667,12.777,25.0,21.6472,19.0336,Invalid,0,0,0,0,0,2,25.0,15.993353824283485,9.006646175716515,9.006646175716515,5.381221613235163,0
TRN-0234,31.8555,89.9514,38.7023,18.529,20.0978,19.7211,25.2735,50.7539,39.1209,Valid,0,0,0,0,0,3,25.2735,25.72590598738572,-0.45240598738572046,0.45240598738572046,-0.2706014739877388,1
TRN-0176,16.7604,61.6364,46.4971,55.1082,12.021,12.683,14.9245,41.1933,22.1887,Valid,0,0,0,0,0,3,14.9245,14.964639239884907,-0.04013923988490653,0.04013923988490653,-0.024270374270532285,2
TRN-0931,19.7739,19.7536,27.0141,42.8943,11.0173,9.5235,14.5968,39.2832,16.1916,Valid,0,0,0,0,0,3,14.5968,14.527666415272353,0.06913358472764664,0.06913358472764664,0.041020593820369856,2
TRN-0945,26.7385,70.3804,36.3881,33.2994,17.2828,16.7397,21.7568,56.2922,47.492,Invalid,0,0,0,0,0,1,21.7568,21.66886330405338,0.0879366959466168,0.0879366959466168,0.052255531134019484,2
TRN-0715,15.2056,97.2858,31.008,34.6975,12.7327,14.3418,14.9446,45.1902,36.8872,Valid,0,0,0,0,0,1,14.9446,15.493624795221221,-0.5490247952212215,0.5490247952212215,-0.3283316143198485,1
TRN-0103,11.0967,57.7506,32.1577,49.6601,9.3504,10.2755,11.4103,47.7629,16.6986,Valid,0,0,0,0,0,3,11.4103,10.960389425672266,0.44991057432773296,0.44991057432773296,0.2685364319610906,2
TRN-0522,25.7619,69.1276,32.6964,18.6309,16.2873,15.9744,20.6953,56.4635,25.8008,Valid,0,0,0,0,0,4,20.6953,20.72143051029968,-0.026130510299680054,0.026130510299680054,-0.01590009996320899,1
TRN-0612,22.9325,95.339,21.9622,58.4625,17.1118,17.1518,21.0356,37.9274,36.1073,Valid,0,0,0,0,0,1,21.0356,20.733692291405312,0.30190770859468685,0.30190770859468685,0.18010410289664833,1
TRN-0706,12.8318,53.2613,36.8491,11.4673,9.0028,9.979,10.9948,42.5072,16.8909,Valid,0,0,0,0,0,3,10.9948,11.44757647632168,-0.45277647632168083,0.45277647632168083,-0.27082284267095524,2
TRN-0409,18.9372,42.7286,30.7494,59.6139,12.0414,11.6014,15.4897,71.2505,18.268,Valid,0,0,0,0,0,3,15.4897,15.366531700112072,0.12316829988792755,0.12316829988792755,0.0733065613135685,2
TRN-0741,10.1391,102.3696,30.4046,37.2094,10.9162,13.2917,12.6988,45.9982,39.7644,Valid,0,0,0,0,0,1,12.6988,12.496869921307532,0.20193007869246848,0.20193007869246848,0.12036705238207901,1
TRN-0162,13.1679,23.7918,20.5211,29.8586,8.0068,7.4467,10.4513,19.7703,13.4887,Valid,0,0,0,0,0,0,10.4513,10.407887223445899,0.04341277655410103,0.04341277655410103,0.025652303747466763,2
TRN-0980,21.2551,92.5878,23.7463,51.8686,15.8742,16.2173,19.1395,77.3263,33.6704,Valid,0,0,0,0,0,2,19.1395,19.474601604491085,-0.33510160449108284,0.33510160449108284,-0.20051161635247727,2
TRN-0072,11.3676,24.7966,47.8326,39.7456,7.1229,7.6559,9.5351,59.5152,17.8875,Valid,0,0,0,0,0,0,9.5351,9.528770092881398,0.0063299071186015965,0.0063299071186015965,0.0034951347201536286,1
TRN-0670,13.7125,49.7963,29.9628,30.9329,9.5133,9.9252,12.031,61.3026,16.1612,Valid,0,0,0,0,0,1,12.031,12.102406151188946,-0.07140615118894544,0.07140615118894544,-0.04295248407680293,0
TRN-0884,14.7955,47.2573,38.2309,35.7656,9.9198,10.4887,12.5743,44.566,17.7695,Valid,0,0,0,0,0,1,12.5743,12.803522777705762,-0.22922277770576294,0.22922277770576294,-0.13724857610753494,1
TRN-0765,25.7638,21.9445,30.2554,47.5049,13.902,20.392,18.6341,52.7792,18.6845,Invalid,0,0,0,0,0,4,18.6341,18.61501319707855,0.01908680292144993,0.01908680292144993,0.011117433125598616,1
