Test_ID,Reference_Parameter,predicted_Reference_Parameter,regression_residual,regression_abs_residual,Validity_Label,regime_id,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,Sensor_S4_missing,S3_consistency_residual
TRN-0083,14.7517,14.847824559684344,-0.09612455968434475,0.09612455968434475,Valid,1,0,0,0,0,0.2858665197208161
TRN-0371,13.5288,13.62447901155448,-0.09567901155447878,0.09567901155447878,Valid,2,0,0,0,0,0.2963590727633791
TRN-0735,29.7533,29.84814543068329,-0.09484543068328932,0.09484543068328932,Valid,0,0,0,0,0,-0.0568862201539417
TRN-0913,22.5101,22.60471253019149,-0.09461253019149041,0.09461253019149041,Valid,1,0,0,0,0,-0.1075743253291783
TRN-0359,15.3801,15.473379641254708,-0.093279641254707,0.093279641254707,Valid,0,0,0,0,0,0.3321297864002055
TRN-0502,19.7031,19.610285128157987,0.09281487184201254,0.09281487184201254,Valid,1,0,0,0,0,0.195668936781427
TRN-0231,23.0156,23.108326704274074,-0.09272670427407448,0.09272670427407448,Valid,1,0,0,0,0,0.6941038140484679
TRN-0595,15.0574,15.147252872829705,-0.08985287282970589,0.08985287282970589,Valid,0,0,0,0,0,0.0801444748245394
TRN-0106,32.9814,33.07094433428427,-0.08954433428426967,0.08954433428426967,Valid,0,0,0,0,0,-0.0118734122053751
TRN-0708,16.3153,16.404446372015713,-0.08914637201571196,0.08914637201571196,Valid,1,0,0,0,0,-0.0761467128892832
TRN-0303,37.2738,37.18596794052497,0.08783205947503347,0.08783205947503347,Valid,2,0,0,0,0,0.0502448917137758
TRN-0871,32.4221,32.334615592929154,0.08748440707084626,0.08748440707084626,Valid,0,0,0,0,0,0.0858795827704206
TRN-0842,14.9845,14.897040800649009,0.08745919935099167,0.08745919935099167,Valid,0,0,0,0,0,0.4497657006842992
TRN-0198,18.5978,18.51112469934517,0.08667530065482865,0.08667530065482865,Valid,2,0,0,0,0,0.2245795978331877
TRN-0216,13.2191,13.132614781359877,0.0864852186401226,0.0864852186401226,Valid,2,0,0,0,0,-0.1608248350021703
TRN-0521,21.1624,21.248408680690815,-0.08600868069081358,0.08600868069081358,Valid,1,0,0,0,0,-0.1343152575612727
TRN-0051,42.1474,42.061838514472186,0.08556148552781195,0.08556148552781195,Valid,0,0,0,0,0,-0.2445709798365491
TRN-0277,32.0756,31.990792956220815,0.08480704377918613,0.08480704377918613,Valid,1,0,0,0,0,-0.2157752905632932
TRN-0785,41.8587,41.94226407727578,-0.0835640772757813,0.0835640772757813,Valid,0,0,0,0,0,-0.2461022342815297
TRN-0843,27.2341,27.15221493784284,0.08188506215716274,0.08188506215716274,Valid,1,0,0,0,0,-0.1739577750245722
TRN-0865,14.7227,14.6420379409564,0.08066205904360046,0.08066205904360046,Valid,2,0,0,0,0,-0.2591219304312506
TRN-0653,23.001,22.92100515134191,0.07999484865809237,0.07999484865809237,Valid,0,0,0,0,0,-0.8950021017047973
TRN-0054,35.5919,35.512899673091646,0.07900032690835701,0.07900032690835701,Valid,0,0,0,0,0,-0.0864114367512982
TRN-0781,23.4299,23.352607561771585,0.07729243822841525,0.07729243822841525,Valid,0,0,0,0,0,0.083766735767627
TRN-0384,15.7683,15.842947524934269,-0.07464752493426907,0.07464752493426907,Valid,1,0,0,0,0,-0.1746787578216047
TRN-0706,16.8909,16.817662908145916,0.07323709185408234,0.07323709185408234,Valid,2,0,0,0,0,-0.4527764763216808
TRN-0990,28.0254,27.953583314431256,0.07181668556874499,0.07181668556874499,Valid,2,0,0,0,0,0.0334587452123678
TRN-0779,17.9676,18.0391030689522,-0.07150306895220027,0.07150306895220027,Valid,1,0,0,0,0,-0.0845191474040589
TRN-0774,17.6295,17.559057367354306,0.07044263264569395,0.07044263264569395,Valid,2,0,0,0,0,-0.0378491068303876
TRN-0526,22.4432,22.51087338242572,-0.06767338242572052,0.06767338242572052,Valid,0,0,0,0,0,-0.0956339143024145
TRN-0602,30.5097,30.442967658352003,0.06673234164799524,0.06673234164799524,Invalid,0,0,0,0,0,0.3321078410696536
TRN-0085,12.9026,12.968712845282722,-0.06611284528272243,0.06611284528272243,Valid,0,0,0,0,0,0.3902053249993749
TRN-0809,18.8413,18.777381238240714,0.06391876175928601,0.06391876175928601,Valid,1,0,0,0,0,0.3280998370749763
TRN-0727,16.6021,16.66587783996587,-0.06377783996586928,0.06377783996586928,Valid,1,0,0,0,0,-0.2550386691925439
TRN-0368,19.4551,19.51746186155597,-0.062361861555967124,0.062361861555967124,Valid,1,0,0,0,0,0.2525616162183688
TRN-0178,41.2567,41.196120855390525,0.060579144609477,0.060579144609477,Valid,0,0,0,0,0,-0.4286996903647981
TRN-0674,21.7744,21.714523069601487,0.05987693039851294,0.05987693039851294,Valid,0,0,0,0,0,-0.097719801864855
TRN-0895,15.8924,15.833107447366665,0.05929255263333566,0.05929255263333566,Valid,2,0,0,0,0,0.3712025732524164
TRN-0562,23.8068,23.747904148532168,0.05889585146783105,0.05889585146783105,Valid,1,0,0,0,0,0.1871233415600741
TRN-0611,21.0417,21.09413091202863,-0.052430912028629706,0.052430912028629706,Valid,1,0,0,0,0,0.6950599232225407
TRN-0356,32.4715,32.52377294353905,-0.05227294353905165,0.05227294353905165,Valid,2,0,0,0,0,0.121335509078122
TRN-0172,19.8299,19.777982336939147,0.05191766306085199,0.05191766306085199,Valid,0,0,0,0,0,-0.3848346346812477
TRN-0702,18.0492,18.1010349318908,-0.05183493189080224,0.05183493189080224,Valid,2,0,0,0,0,0.6117564952803285
TRN-0042,17.8278,17.879324174515258,-0.051524174515257926,0.051524174515257926,Valid,2,0,0,0,0,-0.101494532948319
TRN-0793,38.8282,38.879566234126926,-0.05136623412692387,0.05136623412692387,Invalid,0,1,0,0,0,-0.1375735544375693
TRN-0875,14.5475,14.597313379951093,-0.04981337995109314,0.04981337995109314,Valid,0,0,0,0,0,-0.3639727007647639
TRN-0800,31.5476,31.597050678290227,-0.049450678290227756,0.049450678290227756,Valid,1,0,0,0,0,0.1666520393368031
TRN-0431,14.773,14.725713582100202,0.04728641789979804,0.04728641789979804,Valid,1,0,0,0,0,-0.0096868599203698
TRN-0130,19.0968,19.143983059680405,-0.04718305968040326,0.04718305968040326,Valid,2,0,0,0,0,0.3734328086118097
TRN-0503,18.5584,18.511686966216228,0.046713033783770896,0.046713033783770896,Valid,1,0,0,0,0,-0.4798682595494181
TRN-0460,15.5132,15.467701885192971,0.045498114807028145,0.045498114807028145,Valid,0,0,0,0,0,0.4447761368809821
TRN-0478,29.3263,29.283074762867145,0.0432252371328552,0.0432252371328552,Valid,0,0,0,0,0,0.107191995422994
TRN-0439,15.9175,15.875618307521817,0.0418816924781833,0.0418816924781833,Valid,1,0,0,0,0,0.2349659642667383
TRN-0920,20.6462,20.687737139785437,-0.041537139785436494,0.041537139785436494,Valid,0,0,0,0,1,0.1749162526881384
TRN-0591,31.5651,31.524727978521348,0.04037202147865315,0.04037202147865315,Valid,2,0,0,0,0,0.1326194297397727
TRN-0119,22.7052,22.74484505685183,-0.039645056851828286,0.039645056851828286,Valid,0,0,0,0,0,-0.3652169479371689
TRN-0169,24.6253,24.58602879896163,0.039271201038367565,0.039271201038367565,Valid,0,0,0,0,0,-0.1562666746524446
TRN-0131,34.9359,34.89742217185579,0.038477828144209525,0.038477828144209525,Valid,0,0,0,0,0,0.0331164139831585
TRN-0070,27.8043,27.840309534345383,-0.03600953434538212,0.03600953434538212,Valid,0,0,0,0,0,0.1340224400010079
TRN-0129,47.0142,47.04629487923974,-0.032094879239735974,0.032094879239735974,Valid,0,0,0,0,1,-0.2687475220390283
TRN-0849,31.9025,31.87048908498154,0.03201091501846065,0.03201091501846065,Valid,0,0,0,0,0,-0.3432184155073798
TRN-0202,50.9883,50.9569735423092,0.031326457690802556,0.031326457690802556,Invalid,0,0,0,0,0,-0.0499564099766907
TRN-0879,15.8432,15.812745678545488,0.030454321454511657,0.030454321454511657,Valid,2,0,0,0,0,-0.668763325030028
TRN-0180,16.4986,16.52863368501205,-0.03003368501205017,0.03003368501205017,Valid,2,0,0,0,0,0.1428894346209528
TRN-0423,18.5143,18.484338171332737,0.02996182866726116,0.02996182866726116,Valid,2,0,0,0,0,0.2931932118610625
TRN-0263,18.5921,18.621615455333426,-0.02951545533342781,0.02951545533342781,Valid,1,0,0,0,0,0.0957870031021954
TRN-0891,20.3503,20.37962043678761,-0.02932043678761076,0.02932043678761076,Valid,2,0,0,0,0,-0.4213538129403886
TRN-0464,28.6182,28.589379785487004,0.02882021451299721,0.02882021451299721,Valid,2,0,0,0,0,0.0417389473912557
TRN-0429,31.3554,31.3816535368662,-0.026253536866200022,0.026253536866200022,Valid,1,0,0,0,0,0.4602251084926685
TRN-0150,19.5769,19.60295774672253,-0.02605774672253247,0.02605774672253247,Valid,0,0,0,0,0,-0.1333843891457498
TRN-0415,36.2324,36.25792491010431,-0.02552491010430913,0.02552491010430913,Valid,2,0,0,0,0,0.7427191914525721
TRN-0902,32.6957,32.67053466679148,0.02516533320851977,0.02516533320851977,Valid,1,0,0,0,0,0.327670942620756
TRN-0897,24.3359,24.36059027984858,-0.024690279848581298,0.024690279848581298,Valid,0,0,0,0,0,0.3900653197678689
TRN-0600,26.6367,26.660514114053363,-0.02381411405336209,0.02381411405336209,Valid,1,0,0,0,0,-0.0923047545549753
TRN-0765,18.6845,18.708071995372375,-0.0235719953723752,0.0235719953723752,Invalid,1,0,0,0,0,0.0190868029214499
TRN-0373,18.6685,18.691746136820367,-0.023246136820365138,0.023246136820365138,Valid,0,0,0,0,0,0.5949522006531538
TRN-0465,15.6287,15.607044632549403,0.02165536745059704,0.02165536745059704,Valid,1,0,0,0,0,-0.0243030892455262
TRN-0730,22.7637,22.74249009017281,0.02120990982718851,0.02120990982718851,Valid,2,0,0,0,0,0.350332965121801
TRN-0999,15.8237,15.803653890283092,0.020046109716908234,0.020046109716908234,Valid,2,0,0,0,0,0.1138076775823382
TRN-0082,20.2629,20.282504674629397,-0.019604674629398744,0.019604674629398744,Valid,1,0,0,0,0,0.0202447539103012
TRN-0199,25.6966,25.714707236540406,-0.01810723654040558,0.01810723654040558,Valid,1,0,0,0,0,-0.1055180526358654
TRN-0037,39.6381,39.621403821955,0.01669617804500234,0.01669617804500234,Valid,0,0,0,0,0,-0.5969454403670049
TRN-0087,20.3176,20.302440553360952,0.015159446639046337,0.015159446639046337,Invalid,1,0,0,0,0,-10.806610665215404
TRN-0650,21.5834,21.597728977090846,-0.014328977090844575,0.014328977090844575,Valid,0,0,0,0,0,0.3137300217640497
TRN-0814,23.0081,23.021667523408656,-0.013567523408656967,0.013567523408656967,Valid,1,0,0,0,0,0.1055723179896688
TRN-0749,18.7843,18.797355475487773,-0.013055475487771417,0.013055475487771417,Valid,1,0,0,0,0,0.3820794010357566
TRN-0632,29.468,29.48069221591381,-0.01269221591380898,0.01269221591380898,Valid,2,0,0,0,0,-0.4328547371678333
TRN-0670,16.1612,16.150560084285125,0.01063991571487577,0.01063991571487577,Valid,0,0,0,0,0,-0.0714061511889454
TRN-0548,21.1399,21.130292796793853,0.00960720320614783,0.00960720320614783,Valid,1,0,0,0,0,0.0695187474862137
TRN-0381,20.8262,20.81662194340313,0.009578056596868834,0.009578056596868834,Valid,2,0,0,0,0,0.2482546862507924
TRN-0698,16.0087,16.01824663607499,-0.009546636074990289,0.009546636074990289,Valid,0,0,0,0,0,-0.152101219739869
TRN-0031,21.3218,21.328722789269356,-0.006922789269356855,0.006922789269356855,Valid,0,0,0,0,0,0.2549171739037668
TRN-0965,21.424,21.41752442017824,0.006475579821760391,0.006475579821760391,Valid,2,0,0,0,0,-0.0222489941162358
TRN-0020,13.5381,13.53252449859243,0.005575501407570016,0.005575501407570016,Valid,0,0,0,0,0,0.4888257212872426
TRN-0885,17.5958,17.60084665486376,-0.005046654863757993,0.005046654863757993,Valid,1,0,0,0,0,0.5698048198441139
TRN-0939,19.3513,19.356322170927456,-0.005022170927457381,0.005022170927457381,Valid,0,0,0,0,0,-0.1127857924756412
TRN-0618,18.4418,18.445992281659436,-0.004192281659435082,0.004192281659435082,Invalid,1,0,0,0,0,-0.0939200672098916
TRN-0658,14.6794,14.675610580064616,0.00378941993538362,0.00378941993538362,Valid,1,0,0,0,0,-0.0807073247852834
TRN-0578,23.1545,23.156595129838585,-0.002095129838586729,0.002095129838586729,Valid,2,0,0,0,0,-0.1009930702660959
TRN-0515,48.7143,48.712317354248356,0.0019826457516458618,0.0019826457516458618,Valid,0,0,0,0,0,0.2910584091313914
TRN-0391,16.4488,16.44980980036272,-0.0010098003627199148,0.0010098003627199148,Valid,2,0,0,0,0,-0.0460404715378679
